"Provincia, canton y distrito",Población de 15 años y más,Tasa neta de participación,Tasa_de_ocupacion,Tasa de desempleo abierto,Porcentaje de población económicamente inactiva,Relación de dependencia económica,Sector Primario,Sector Secundario,Sector Terciario
Pavón ,4179.0,42.78535534816942,41.85211773151472,2.1812080536912752,57.21464465183058,2.4446308724832213,53.80217267009721,11.320754716981133,34.877072612921665
,,,,,,,,,
Coto Brus,26748.0,44.706146253925525,43.70046358606251,2.2495400568656967,55.293853746074475,2.2156715169760828,42.090854649670625,8.743262896740525,49.16588245358884
,,,,,,,,,
San Vito          ,10550.0,45.66824644549763,44.62559241706161,2.28310502283105,54.33175355450237,2.078870900788709,30.310110450297366,9.940526762956669,59.74936278674596
Sabalito          ,7534.0,45.75258826652509,45.02256437483408,1.5955903684363215,54.24741173347491,2.1865390194371916,52.68278301886793,7.753537735849056,39.56367924528302
Aguabuena         ,4491.0,45.73591627699844,44.04364284123803,3.700097370983447,54.264083723001555,2.0603700097370985,34.52982810920122,7.937310414560161,57.53286147623863
Limoncito         ,2288.0,34.87762237762238,34.26573426573427,1.7543859649122806,65.12237762237763,3.5,48.08673469387755,9.438775510204081,42.474489795918366
Pittier           ,1885.0,44.61538461538462,43.87267904509284,1.6646848989298455,55.38461538461539,2.2794292508917953,78.1136638452237,7.255139056831923,14.631197097944376
,,,,,,,,,
Parrita,11857.0,50.43434258244075,48.781310618200216,3.2775919732441468,49.56565741755925,1.6948160535117056,24.79253112033195,19.017980636237898,56.189488243430155
,,,,,,,,,
Parrita           ,11857.0,50.43434258244075,48.781310618200216,3.2775919732441468,49.56565741755925,1.6948160535117056,24.79253112033195,19.017980636237898,56.189488243430155
,,,,,,,,,
Corredores,29586.0,49.96282025282228,48.85418779152302,2.218914896495738,50.03717974717772,1.829860641320525,28.379687283796873,14.888612148886121,56.731700567317
,,,,,,,,,
Corredor          ,12377.0,52.023915326815874,50.70695645148259,2.5314489827612983,47.97608467318413,1.6789874204068955,23.07202039515615,15.822179732313577,61.10579987253028
La Cuesta         ,2795.0,52.80858676207514,51.842576028622545,1.8292682926829267,47.19141323792487,1.646341463414634,25.948930296756384,13.388543823326431,60.66252587991718
Canoas            ,7973.0,49.140850369998745,47.9994983067854,2.322613578356304,50.859149630001255,1.9420622766717712,18.21269924222629,13.117324274888947,68.66997648288476
Laurel            ,6441.0,45.78481602235678,45.05511566526937,1.5937605968124788,54.21518397764322,2.102068497795863,54.47966919365954,15.954514128187459,29.565816678152995
,,,,,,,,,
Garabito,12244.0,60.24991832734401,58.061091146684085,3.632913108309611,39.750081672655995,1.3355022366815779,7.145871430580954,14.601209734139822,78.25291883527923
,,,,,,,,,
Jacó             ,8280.0,62.51207729468599,60.02415458937198,3.9799072642967546,37.487922705314006,1.2575347758887172,4.466800804828973,14.72837022132797,80.80482897384306
Tárcoles          ,3964.0,55.52472250252271,53.960645812310794,2.8169014084507045,44.47527749747729,1.5188550658791458,13.370733987844789,14.305750350631136,72.32351566152407
,,,,,,,,,
Limón,270157.0,50.44511154624903,48.265638128939834,4.320484880504252,49.55488845375097,1.8387082572038655,38.166159226338834,11.384813601957159,50.449027171703996
,,,,,,,,,
Limón,65555.0,48.86126153611471,46.38700327968881,5.063844400736786,51.13873846388529,1.9476132496643876,17.251471603801505,13.328290966490183,69.42023742970831
,,,,,,,,,
Limón,43765.0,50.839712098709015,48.1434936593168,5.3033707865168545,49.160287901290985,1.744808988764045,3.9060275272899863,14.314190792596108,81.7797816801139
Valle La Estrella ,11338.0,42.89116246251544,41.27712118539425,3.763109191856878,57.10883753748457,2.6825005140859552,68.18376068376068,5.811965811965812,26.004273504273506
Río Blanco        ,5616.0,46.06481481481482,43.35826210826211,5.875531503672208,53.93518518518518,2.2110552763819094,15.359342915811089,19.753593429158112,64.8870636550308
Matama            ,4836.0,48.20099255583127,45.98842018196857,4.590304590304591,51.79900744416873,2.057915057915058,38.57913669064748,12.769784172661872,48.65107913669065
,,,,,,,,,
Pococí,89730.0,51.16126156246518,48.86771425387273,4.482976452392881,48.83873843753483,1.7438517001764438,36.46377340418254,13.012839517434832,50.52338707838263
,,,,,,,,,
Guápiles          ,26647.0,54.80541899650993,53.08289863774534,3.1429745275267047,45.19458100349007,1.497192549986305,11.700247437256982,16.062212796041003,72.23753976670201
Jiménez           ,7393.0,53.469498173948324,51.061815230623566,4.502909182899064,46.53050182605167,1.6564634454844422,20.397350993377483,25.483443708609272,54.11920529801324
Rita             ,17063.0,47.682119205298015,45.056555119263905,5.506391347099312,52.317880794701985,1.9548918387413963,58.1165452653486,9.833506763787721,32.049947970863684
Roxana            ,11761.0,51.05858345378794,48.69483887424539,4.62947543713572,48.94141654621206,1.7960033305578684,64.2221058145626,8.57342413130784,27.20447005412956
Cariari           ,24123.0,48.53873896281557,45.78617916511213,5.670851481766163,51.46126103718443,1.9187804253138612,43.521955636034406,10.248981439565414,46.22906292440018
Colorado          ,2743.0,54.68465184104995,53.55450236966824,2.0666666666666664,45.31534815895005,1.6566666666666667,41.5929203539823,6.330837304288632,52.07624234172906
,,,,,,,,,
Siquirres,40174.0,50.58246627171803,48.755413949320456,3.6120269671768126,49.417533728281974,1.7944490920722405,44.8511768009394,10.394649512431716,44.75417368662888
,,,,,,,,,
Siquirres         ,22430.0,51.185911725367816,49.259919750334376,3.7627384374183435,48.81408827463219,1.7555962024213918,40.19368268621595,8.770024436600597,51.036292877183456
Pacuarito         ,6077.0,51.34112226427514,49.61329603422742,3.3653846153846154,48.658877735724865,1.8064102564102564,75.65505804311773,3.1840796019900495,21.160862354892206
Florida           ,1617.0,48.85590599876314,47.124304267161406,3.5443037974683547,51.14409400123686,1.7645569620253165,40.28871391076115,20.99737532808399,38.71391076115486
Germania          ,1832.0,49.23580786026201,48.08951965065502,2.328159645232816,50.76419213973799,1.7394678492239468,43.4733257661748,19.296254256526673,37.230419977298524
El Cairo          ,4247.0,48.12809041676477,46.19731575229574,4.011741682974559,51.87190958323522,1.9755381604696673,43.47604485219164,16.15698267074414,40.36697247706422
Alegría        ,3971.0,49.96222613951146,48.30017627801561,3.326612903225806,50.03777386048854,1.8508064516129032,27.111574556830032,16.89259645464025,55.995828988529716
,,,,,,,,,
Talamanca,19899.0,50.38946680737726,48.912005628423536,2.932083374887803,49.610533192622746,2.0629300887603472,48.9263330935991,6.84270009246892,44.230966813931985
,,,,,,,,,
Bratsi            ,4756.0,47.62405382674517,46.74095878889823,1.8543046357615895,52.37594617325484,2.230905077262693,45.02923976608187,6.792622582096267,48.178137651821864
Sixaola           ,5558.0,51.15149334292911,49.83807124865059,2.5677101653183256,48.84850665707089,2.116778051354203,66.13718411552347,3.898916967509025,29.96389891696751
Cahuita           ,5686.0,52.33907843826944,49.8593035525853,4.737903225806452,47.66092156173057,1.7866263440860215,17.07231040564374,12.16931216931217,70.75837742504409
Telire,3899.0,49.83329058733009,48.85868171325981,1.9557385486361298,50.16670941266992,2.211528564076171,75.8530183727034,3.254593175853018,20.89238845144357
,,,,,,,,,
Matina,25740.0,51.911421911421904,49.63869463869464,4.378087112707679,48.08857808857809,1.8230055380930998,64.39696329341787,5.75252406668232,29.85051263989982
,,,,,,,,,
Matina            ,6180.0,51.81229773462783,49.045307443365694,5.340412242348532,48.18770226537217,1.8550905683947532,68.62421643022105,6.334543055097328,25.041240514681622
Batán            ,11339.0,50.70112002822118,48.222947349854486,4.887806575056532,49.29887997177882,1.8756305444425116,53.63935625457206,6.912948061448428,39.44769568397952
Carrandi          ,8221.0,53.65527308113368,52.03746502858533,3.0151892994785765,46.34472691886632,1.731126728632963,75.15194015895278,3.8569424964936885,20.99111734455353
,,,,,,,,,
Guácimo,29059.0,50.356171926081416,48.30861351044427,4.0661518485614705,49.64382807391858,1.8200642383653387,48.12651374839721,11.746687562330816,40.12679868927197
,,,,,,,,,
Guácimo           ,12919.0,52.13251799674897,50.11223778930258,3.875278396436525,47.86748200325103,1.7210096510764663,31.835032437442074,16.06425702811245,52.10071053444547
Mercedes          ,1337.0,41.21166791323859,39.41660433807031,4.3557168784029034,58.78833208676141,2.098003629764065,29.22201138519924,11.005692599620494,59.772296015180274
Pocora            ,4631.0,49.8812351543943,47.59231267544807,4.588744588744588,50.1187648456057,1.7844155844155845,42.01451905626135,12.749546279491833,45.23593466424683
Río Jiménez       ,6077.0,48.593055784104,46.766496626624985,3.758889265154081,51.406944215896,1.9603792753132407,71.5341308937368,5.489092188599578,22.976776917663617
Duacarí           ,4095.0,50.89133089133089,48.62026862026862,4.46257197696737,49.108669108669105,1.9073896353166986,79.45755901557007,5.725765946760422,14.816675037669514
